*Header begin
Subject ID = zp_6-20_18-7_radial.log
edf_name = C:\Documents and Settings\hulusi\My Documents\MotionCoherence\data\radial\zp_6-20_18-7_radial.log
Group = WS
Eye To Screen = 57
Screen Dims = 4.268750e+0124
Radius of the Big Circle = 10
Radius of the Small Circle = 1.500000e+00
Density of dots = 4
Amount of dots = 1257
Radius of a dot = 2.000000e-01
Velocity = 8
Pixel Depth= 32
Dots Colour= 200
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
TrialNo	Direction	Cohe	isCorrect	Pressed	ReactionTime	Jitter	
171		-1		3.000000e-01	-2		space		2		1.432971e+00
172		1		5.000000e-01	1		8		8.523832e-01		1.520131e+00
173		-1		8.000000e-01	1		2		7.246125e-01		1.679375e+00
174		-1		8.000000e-01	1		2		9.588470e-01		1.355819e+00
175		1		3.000000e-01	1		8		7.790652e-01		1.624486e+00
176		-1		5.000000e-02	-2		space		2		1.537667e+00
177		1		1.500000e-01	1		8		8.695530e-01		1.788420e+00
178		1		8.000000e-01	1		8		6.297071e-01		1.202765e+00
179		1		3.000000e-01	1		8		8.000712e-01		1.275213e+00
180		1		5.000000e-02	-2		space		2		1.757190e+00
181		1		3.000000e-01	-2		space		2		1.662990e+00
182		1		8.000000e-01	1		8		8.646627e-01		1.863398e+00
183		1		3.000000e-01	1		8		6.689375e-01		1.857650e+00
184		1		3.000000e-01	1		8		7.111429e-01		1.509616e+00
185		-1		5.000000e-01	1		2		6.993822e-01		1.784531e+00
186		1		5.000000e-02	-2		space		2		1.351936e+00
187		-1		1.500000e-01	1		2		9.378024e-01		1.319631e+00
188		-1		5.000000e-02	0		8		7.420351e-01		1.505218e+00
189		1		5.000000e-01	-2		space		2		1.536953e+00
190		-1		1.500000e-01	1		2		9.685016e-01		1.512611e+00
191		-1		5.000000e-02	0		8		9.827101e-01		1.411495e+00
192		-1		1.500000e-01	1		2		9.869570e-01		1.938495e+00
193		-1		5.000000e-02	0		8		8.551852e-01		1.218683e+00
194		1		6.500000e-01	1		8		7.873654e-01		1.700186e+00
195		1		6.500000e-01	-2		space		2		1.544223e+00
196		1		5.000000e-02	0		2		9.298388e-01		1.215105e+00
197		-1		8.000000e-01	-2		space		2		1.294945e+00
198		1		8.000000e-01	1		8		6.342761e-01		1.810999e+00
199		-1		5.000000e-02	-2		space		2		1.290154e+00
200		1		5.000000e-01	1		8		7.807230e-01		1.758225e+00
201		-1		6.500000e-01	1		2		7.769602e-01		1.538039e+00
202		-1		1.500000e-01	-2		space		2		1.572379e+00
203		-1		8.000000e-01	1		2		9.074366e-01		1.997718e+00
204		1		1.500000e-01	1		8		7.676266e-01		1.736776e+00
205		-1		3.000000e-01	1		2		6.679002e-01		1.701231e+00
206		1		5.000000e-02	-2		space		2		1.761694e+00
207		-1		5.000000e-01	-2		space		2		1.298677e+00
208		-1		6.500000e-01	-2		space		2		1.214009e+00
209		1		3.000000e-01	1		8		8.987877e-01		1.676103e+00
210		-1		5.000000e-02	1		2		8.709445e-01		1.698781e+00
211		1		1.500000e-01	-2		space		2		1.311078e+00
212		1		6.500000e-01	1		8		7.694735e-01		1.223502e+00
213		1		8.000000e-01	1		8		6.816433e-01		1.444933e+00
214		-1		5.000000e-02	1		2		7.039015e-01		1.252849e+00
215		1		1.500000e-01	-2		space		2		1.243025e+00
216		1		5.000000e-01	1		8		7.103020e-01		1.600868e+00
217		1		6.500000e-01	1		8		6.705587e-01		1.630128e+00
218		-1		1.500000e-01	1		2		7.828093e-01		1.958402e+00
219		-1		8.000000e-01	1		2		9.550499e-01		1.456864e+00
220		1		5.000000e-01	1		8		7.012204e-01		1.350133e+00
221		-1		5.000000e-01	1		2		7.494492e-01		1.279855e+00
222		-1		1.500000e-01	1		2		8.516675e-01		1.689534e+00
223		-1		5.000000e-01	1		2		7.959447e-01		1.841968e+00
224		-1		6.500000e-01	1		2		8.121904e-01		1.721075e+00
225		-1		6.500000e-01	1		2		7.143919e-01		1.253259e+00
226		-1		6.500000e-01	1		2		9.706211e-01		1.284966e+00
227		-1		3.000000e-01	-2		space		2		1.843562e+00
228		-1		3.000000e-01	1		2		9.670997e-01		1.600491e+00
229		1		1.500000e-01	1		8		9.313100e-01		1.341709e+00
230		-1		5.000000e-01	1		2		7.974089e-01		1.832494e+00
231		-1		1.500000e-01	1		2		8.857531e-01		1.204643e+00
232		-1		5.000000e-02	1		2		9.499749e-01		1.238070e+00
233		1		8.000000e-01	1		8		7.021610e-01		1.324340e+00
234		-1		6.500000e-01	1		2		6.723807e-01		1.747080e+00
235		1		6.500000e-01	1		8		6.986304e-01		1.347310e+00
236		-1		8.000000e-01	1		2		7.968736e-01		1.712820e+00
237		-1		5.000000e-01	1		2		5.930701e-01		1.985747e+00
238		1		5.000000e-02	1		8		9.753608e-01		1.613937e+00
239		1		5.000000e-01	-2		space		2		1.448254e+00
240		-1		8.000000e-01	1		2		8.457776e-01		1.663620e+00
241		-1		1.500000e-01	-2		space		2		1.859061e+00
242		-1		1.500000e-01	1		2		9.343056e-01		1.570250e+00
243		-1		5.000000e-02	-2		space		2		1.987997e+00
244		-1		1.500000e-01	1		2		5.947742e-01		1.771462e+00
245		1		5.000000e-02	0		2		9.349959e-01		1.343279e+00
246		1		5.000000e-02	1		8		7.792306e-01		1.263000e+00
247		1		1.500000e-01	1		8		7.694397e-01		1.329451e+00
248		-1		1.500000e-01	-2		space		2		1.919976e+00
249		1		3.000000e-01	1		8		6.938647e-01		1.243945e+00
250		1		5.000000e-02	-2		space		2		1.328520e+00
251		-1		5.000000e-02	1		2		8.681969e-01		1.336402e+00
252		-1		8.000000e-01	1		2		7.725448e-01		1.884649e+00
253		1		5.000000e-02	1		8		8.647498e-01		1.266147e+00
254		-1		5.000000e-02	-2		space		2		1.803377e+00
255		-1		5.000000e-02	1		2		8.312297e-01		1.626574e+00
256		-1		1.500000e-01	-2		space		2		1.413073e+00
257		-1		1.500000e-01	1		2		9.696643e-01		1.396835e+00
258		-1		5.000000e-01	1		2		9.538905e-01		1.317408e+00
259		-1		3.000000e-01	1		2		8.661213e-01		1.600974e+00
260		-1		8.000000e-01	1		2		9.623421e-01		1.559636e+00
261		-1		5.000000e-02	0		8		8.785678e-01		1.903004e+00
262		1		3.000000e-01	1		8		9.628053e-01		1.378064e+00
263		1		5.000000e-02	0		2		8.050311e-01		1.548052e+00
264		-1		1.500000e-01	1		2		7.592797e-01		1.675820e+00
265		-1		5.000000e-02	1		2		8.715197e-01		1.518880e+00
266		-1		3.000000e-01	1		2		7.817251e-01		1.971898e+00
267		1		8.000000e-01	1		8		7.279093e-01		1.471817e+00
268		-1		3.000000e-01	1		2		6.682299e-01		1.979475e+00
269		-1		1.500000e-01	-2		space		2		1.923053e+00
270		1		5.000000e-02	1		8		8.046771e-01		1.423165e+00
271		1		1.500000e-01	-2		space		2		1.723689e+00
272		-1		3.000000e-01	1		2		6.991391e-01		1.432971e+00
273		-1		5.000000e-02	0		8		8.073800e-01		1.537667e+00
274		1		5.000000e-02	1		8		8.155316e-01		1.757190e+00
275		1		3.000000e-01	1		8		6.678729e-01		1.662990e+00
276		1		5.000000e-02	0		2		8.541030e-01		1.351936e+00
277		1		5.000000e-01	1		8		8.423213e-01		1.536953e+00
278		1		6.500000e-01	1		8		6.145211e-01		1.544223e+00
279		-1		8.000000e-01	1		2		5.886824e-01		1.294945e+00
280		-1		5.000000e-02	0		8		8.429638e-01		1.290154e+00
281		-1		1.500000e-01	1		2		7.051751e-01		1.572379e+00
282		1		5.000000e-02	1		8		7.214355e-01		1.761694e+00
283		-1		5.000000e-01	1		2		8.056602e-01		1.298677e+00
284		-1		6.500000e-01	-2		space		2		1.214009e+00
285		1		1.500000e-01	1		8		8.499983e-01		1.311078e+00
286		1		1.500000e-01	1		8		9.622667e-01		1.243025e+00
287		-1		3.000000e-01	1		2		7.945172e-01		1.843562e+00
288		1		5.000000e-01	1		8		7.527102e-01		1.448254e+00
289		-1		1.500000e-01	-2		space		2		1.859061e+00
290		-1		5.000000e-02	-2		space		2		1.987997e+00
291		-1		1.500000e-01	1		2		9.275101e-01		1.919976e+00
292		1		5.000000e-02	1		8		7.816907e-01		1.328520e+00
293		-1		5.000000e-02	0		8		8.539622e-01		1.803377e+00
294		-1		1.500000e-01	0		8		6.601532e-01		1.413073e+00
295		-1		1.500000e-01	1		2		8.204358e-01		1.923053e+00
296		1		1.500000e-01	1		8		7.887100e-01		1.723689e+00
297		-1		6.500000e-01	1		2		7.388456e-01		1.214009e+00
298		-1		1.500000e-01	1		2		8.791154e-01		1.859061e+00
299		-1		5.000000e-02	0		8		8.973900e-01		1.987997e+00
