*Header begin
Subject ID = ayo_6-13_19-26_radial.log
edf_name = C:\Documents and Settings\hulusi\My Documents\MotionCoherence\data\radial\ayo_6-13_19-26_radial.log
Group = WS
Eye To Screen = 57
Screen Dims = 4.268750e+0124
Radius of the Big Circle = 10
Radius of the Small Circle = 1.500000e+00
Density of dots = 4
Amount of dots = 1257
Radius of a dot = 2.000000e-01
Velocity = 8
Pixel Depth= 32
Dots Colour= 200
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
TrialNo	Direction	Cohe	isCorrect	Pressed	ReactionTime	Jitter	
1		-1		8.000000e-01	1		2		3.922309e-01		1.848848e+00
2		1		6.500000e-01	1		8		3.925303e-01		1.862460e+00
3		1		5.000000e-01	1		8		3.027536e-01		1.367876e+00
4		1		6.500000e-01	1		8		3.282792e-01		1.747298e+00
5		-1		6.500000e-01	1		2		3.585269e-01		1.910297e+00
6		1		6.500000e-01	1		8		2.487517e-01		1.619672e+00
7		-1		1.500000e-01	1		2		3.409942e-01		1.574309e+00
8		-1		3.000000e-01	1		2		3.132175e-01		1.535733e+00
9		1		8.000000e-01	1		8		2.514532e-01		1.768186e+00
10		1		1.500000e-01	1		8		3.176834e-01		1.699903e+00
11		-1		8.000000e-01	1		2		2.399492e-01		1.939504e+00
12		-1		1.500000e-01	1		2		1.661748e-01		1.639359e+00
13		-1		3.000000e-01	1		2		1.684030e-01		1.585135e+00
14		-1		5.000000e-02	1		2		2.785611e-01		1.203117e+00
15		1		6.500000e-01	1		8		1.448081e-01		1.417433e+00
16		-1		3.000000e-01	1		2		2.990509e-01		1.555993e+00
17		1		5.000000e-01	1		8		2.992372e-01		1.310318e+00
18		-1		8.000000e-01	1		2		2.435044e-01		1.907601e+00
19		1		6.500000e-01	1		8		2.337892e-01		1.999983e+00
20		-1		8.000000e-01	1		2		2.379970e-01		1.408950e+00
21		-1		8.000000e-01	1		2		2.342387e-01		1.449827e+00
22		1		6.500000e-01	1		8		2.504005e-01		1.276663e+00
23		1		3.000000e-01	1		8		3.926792e-01		1.667293e+00
24		1		1.500000e-01	1		8		3.509331e-01		1.921342e+00
25		-1		8.000000e-01	1		2		2.671597e-01		1.611415e+00
26		1		3.000000e-01	1		8		3.214079e-01		1.827615e+00
27		-1		6.500000e-01	1		2		3.956506e-01		1.702202e+00
28		1		3.000000e-01	1		8		3.218792e-01		1.878142e+00
29		-1		5.000000e-01	1		2		2.921491e-01		1.946401e+00
30		-1		5.000000e-02	1		2		3.344037e-01		1.583351e+00
31		1		1.500000e-01	1		8		3.606145e-01		1.780811e+00
32		1		6.500000e-01	1		8		3.388428e-01		1.221348e+00
33		-1		5.000000e-01	1		2		2.850474e-01		1.220750e+00
34		1		5.000000e-02	0		2		5.392873e-01		1.557048e+00
35		1		8.000000e-01	1		8		4.074655e-01		1.396574e+00
36		-1		5.000000e-01	1		2		2.856587e-01		1.240710e+00
37		1		8.000000e-01	1		8		3.099372e-01		1.942254e+00
38		-1		5.000000e-01	1		2		2.702036e-01		1.900518e+00
39		-1		5.000000e-01	1		2		3.504144e-01		1.750800e+00
40		-1		5.000000e-02	1		2		6.426850e-01		1.691118e+00
41		-1		6.500000e-01	1		2		3.089365e-01		1.411351e+00
42		-1		3.000000e-01	1		2		1.750918e-01		1.786062e+00
43		1		6.500000e-01	1		8		3.313966e-01		1.533488e+00
44		1		5.000000e-01	1		8		4.076513e-01		1.701509e+00
45		-1		5.000000e-02	1		2		4.358738e-01		1.893832e+00
46		1		5.000000e-02	0		2		5.841016e-01		1.567500e+00
47		-1		5.000000e-02	1		2		2.662755e-01		1.528568e+00
48		-1		3.000000e-01	1		2		2.265302e-01		1.512064e+00
49		1		1.500000e-01	1		8		3.407844e-01		1.699375e+00
50		-1		3.000000e-01	1		2		2.329520e-01		1.683779e+00
51		-1		3.000000e-01	1		2		2.252767e-01		1.870648e+00
52		-1		5.000000e-01	1		2		3.114759e-01		1.279299e+00
53		-1		3.000000e-01	1		2		2.576981e-01		1.487650e+00
54		1		5.000000e-01	1		8		2.399445e-01		1.525356e+00
55		-1		5.000000e-02	0		8		3.801235e-01		1.255115e+00
56		1		5.000000e-02	1		8		4.103499e-01		1.455726e+00
57		1		5.000000e-02	1		8		5.006237e-01		1.945551e+00
58		-1		5.000000e-02	1		2		7.006125e-01		1.466381e+00
59		1		3.000000e-01	1		8		3.490916e-01		1.872298e+00
60		1		6.500000e-01	1		8		4.233091e-01		1.539397e+00
61		1		6.500000e-01	1		8		3.235531e-01		1.945440e+00
62		1		5.000000e-01	1		8		3.597798e-01		1.257500e+00
63		1		3.000000e-01	1		8		3.539766e-01		1.393885e+00
64		-1		5.000000e-01	1		2		5.182268e-01		1.700217e+00
65		-1		5.000000e-02	1		2		5.724719e-01		1.486550e+00
66		1		5.000000e-01	1		8		3.786607e-01		1.489901e+00
67		1		5.000000e-02	1		8		3.768864e-01		1.653404e+00
68		-1		8.000000e-01	1		2		2.790964e-01		1.572781e+00
69		-1		1.500000e-01	1		2		4.093249e-01		1.835114e+00
70		1		5.000000e-02	1		8		4.055532e-01		1.656170e+00
71		-1		3.000000e-01	1		2		3.378267e-01		1.380536e+00
72		1		3.000000e-01	1		8		3.480272e-01		1.426091e+00
