*Header begin
Subject ID = bmu_10-10_15-12_radial.log
edf_name = C:\Documents and Settings\hulusi\My Documents\MotionCoherence\data\radial\bmu_10-10_15-12_radial.log
Group = WS
Eye To Screen = 57
Screen Dims = 4.268750e+0124
Radius of the Big Circle = 10
Radius of the Small Circle = 1.500000e+00
Density of dots = 4
Amount of dots = 1257
Radius of a dot = 2.000000e-01
Velocity = 8
Pixel Depth= 32
Dots Colour= 200
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
TrialNo	Direction	Cohe	isCorrect	Pressed	ReactionTime	Jitter	
1		1		8.000000e-01	1		8		7.137064e-01		1.207984e+00
2		-1		3.000000e-01	1		2		8.800744e-01		1.244666e+00
3		-1		6.500000e-01	1		2		3.362740e-01		1.605308e+00
4		-1		3.000000e-01	1		2		4.238153e-01		1.879658e+00
5		1		6.500000e-01	1		8		2.840045e-01		1.209924e+00
6		1		3.000000e-01	0		2		8.163032e-01		1.744017e+00
7		1		8.000000e-01	1		8		4.084832e-01		1.318323e+00
8		-1		5.000000e-01	1		2		3.947613e-01		1.951399e+00
9		-1		8.000000e-01	1		2		2.569765e-01		1.561040e+00
10		1		8.000000e-01	1		8		1.751873e-01		1.448452e+00
11		-1		8.000000e-01	1		2		2.234410e-01		1.855065e+00
12		1		3.000000e-01	1		8		4.416849e-01		1.431879e+00
13		1		8.000000e-01	1		8		3.038883e-01		1.888772e+00
14		-1		5.000000e-02	1		2		4.841518e-01		1.665761e+00
15		-1		6.500000e-01	1		2		4.143351e-01		1.708149e+00
16		1		5.000000e-02	0		2		1.986177e-01		1.272846e+00
17		1		8.000000e-01	1		8		2.568908e-01		1.996172e+00
18		-1		3.000000e-01	1		2		3.631286e-01		1.780392e+00
19		-1		6.500000e-01	1		2		2.513711e-01		1.885344e+00
20		1		5.000000e-02	1		8		3.976332e-01		1.551488e+00
21		-1		6.500000e-01	1		2		2.978691e-01		1.712924e+00
22		-1		6.500000e-01	1		2		2.281491e-01		1.794360e+00
23		1		8.000000e-01	1		8		3.143729e-01		1.370756e+00
24		-1		5.000000e-01	1		2		2.946090e-01		1.974578e+00
25		1		8.000000e-01	1		8		7.609171e-01		1.860134e+00
26		1		6.500000e-01	1		8		6.070970e-01		1.292595e+00
27		1		1.500000e-01	0		2		7.512930e-01		1.313675e+00
28		-1		1.500000e-01	1		2		3.394630e-01		1.938737e+00
29		-1		8.000000e-01	1		2		3.557670e-01		1.203172e+00
30		1		5.000000e-01	1		8		3.839653e-01		1.409095e+00
31		-1		5.000000e-02	1		2		1.621955e-01		1.417934e+00
32		1		3.000000e-01	0		2		3.044356e-01		1.377761e+00
33		-1		1.500000e-01	1		2		3.546375e-01		1.618643e+00
34		1		5.000000e-01	1		8		2.769455e-01		1.869572e+00
35		-1		1.500000e-01	1		2		2.251733e-01		1.528631e+00
36		1		5.000000e-02	1		8		3.613954e-01		1.635305e+00
37		-1		1.500000e-01	1		2		5.176610e-01		1.809329e+00
38		-1		5.000000e-02	1		2		1.978575e-01		1.389382e+00
39		-1		8.000000e-01	1		2		2.960706e-01		1.397424e+00
40		1		5.000000e-02	0		2		2.023422e-01		1.985177e+00
41		1		6.500000e-01	1		8		3.726057e-01		1.706098e+00
42		1		6.500000e-01	1		8		3.068306e-01		1.238495e+00
43		-1		6.500000e-01	1		2		2.610457e-01		1.512684e+00
44		1		3.000000e-01	1		8		5.412705e-01		1.388169e+00
45		-1		5.000000e-02	1		2		4.175293e-01		1.892675e+00
46		1		5.000000e-01	1		8		3.377197e-01		1.754865e+00
47		1		6.500000e-01	1		8		2.559722e-01		1.325656e+00
48		1		5.000000e-01	1		8		2.862224e-01		1.803687e+00
49		1		1.500000e-01	0		2		3.084797e-01		1.930050e+00
50		-1		3.000000e-01	1		2		2.946883e-01		1.341373e+00
51		1		6.500000e-01	1		8		3.229374e-01		1.568334e+00
52		-1		8.000000e-01	1		2		2.671529e-01		1.597685e+00
53		1		5.000000e-01	1		8		2.673706e-01		1.268715e+00
54		1		5.000000e-01	1		8		3.796170e-01		1.348075e+00
55		1		8.000000e-01	1		8		4.638536e-01		1.541673e+00
56		-1		6.500000e-01	1		2		3.380513e-01		1.500843e+00
57		1		1.500000e-01	0		2		4.642990e-01		1.400771e+00
58		1		6.500000e-01	1		8		4.085564e-01		1.991426e+00
59		1		8.000000e-01	1		8		2.947282e-01		1.202972e+00
60		1		6.500000e-01	1		8		4.549757e-01		1.553316e+00
61		-1		5.000000e-01	1		2		4.192427e-01		1.589417e+00
62		-1		3.000000e-01	1		2		4.034842e-01		1.769861e+00
63		1		3.000000e-01	0		2		4.977538e-01		1.857335e+00
64		-1		3.000000e-01	1		2		5.119740e-01		1.451132e+00
65		-1		1.500000e-01	1		2		5.962269e-01		1.355523e+00
66		1		5.000000e-02	-2		space		2		1.227401e+00
67		-1		8.000000e-01	1		2		4.645909e-01		1.350080e+00
68		1		5.000000e-01	1		8		6.529095e-01		1.988241e+00
69		-1		5.000000e-01	1		2		5.070256e-01		1.343140e+00
70		1		8.000000e-01	1		8		4.613047e-01		1.557651e+00
71		-1		8.000000e-01	1		2		4.596037e-01		1.942415e+00
72		-1		3.000000e-01	1		2		3.518428e-01		1.870353e+00
73		-1		5.000000e-01	1		2		4.240240e-01		1.490491e+00
74		-1		5.000000e-02	1		2		3.302492e-01		1.280684e+00
75		-1		5.000000e-01	1		2		3.224332e-01		1.208726e+00
76		-1		3.000000e-01	1		2		3.866371e-01		1.561953e+00
77		-1		5.000000e-02	1		2		3.269416e-01		1.710578e+00
78		1		8.000000e-01	1		8		3.371286e-01		1.364864e+00
79		1		5.000000e-01	1		8		3.953354e-01		1.918576e+00
80		1		8.000000e-01	1		8		3.576175e-01		1.317214e+00
