*Header begin
Subject ID = pm_3-1_10-53_radial.log
edf_name = C:\Documents and Settings\hulusi\My Documents\MotionCoherence\data\radial\pm_3-1_10-53_radial.log
Group = WS
Eye To Screen = 57
Screen Dims = 4.268750e+0124
Radius of the Big Circle = 10
Radius of the Small Circle = 1.500000e+00
Density of dots = 4
Amount of dots = 1257
Radius of a dot = 2.000000e-01
Velocity = 8
Pixel Depth= 32
Dots Colour= 200
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
TrialNo	Direction	Cohe	isCorrect	Pressed	ReactionTime	Jitter	
1		-1		8.000000e-01	-2		space		2		1.277771e+00
2		1		5.000000e-02	-2		space		2		1.276261e+00
3		-1		5.000000e-02	-2		space		2		1.993301e+00
4		1		5.000000e-01	0		2		5.065663e-01		1.387017e+00
5		-1		3.000000e-01	0		8		3.229975e-01		1.376639e+00
6		-1		6.500000e-01	1		2		2.752090e-01		1.674709e+00
7		-1		6.500000e-01	1		2		4.089148e-01		1.217994e+00
8		-1		6.500000e-01	1		2		2.927188e-01		1.985964e+00
9		1		5.000000e-02	1		8		5.686114e-01		1.372905e+00
10		-1		6.500000e-01	1		2		3.005321e-01		1.346356e+00
11		1		5.000000e-02	1		8		4.343580e-01		1.640582e+00
12		1		6.500000e-01	1		8		3.726733e-01		1.937563e+00
13		-1		3.000000e-01	1		2		3.239333e-01		1.441232e+00
14		-1		5.000000e-02	0		8		2.964441e-01		1.688258e+00
15		-1		5.000000e-01	1		2		2.577537e-01		1.509906e+00
16		1		5.000000e-01	1		8		2.617006e-01		1.939483e+00
17		1		5.000000e-01	1		8		3.197370e-01		1.506801e+00
18		-1		6.500000e-01	1		2		2.718608e-01		1.356865e+00
19		1		8.000000e-01	1		8		5.023826e-01		1.653763e+00
20		-1		5.000000e-01	1		2		3.061914e-01		1.982667e+00
21		-1		1.500000e-01	0		8		3.194473e-01		1.212203e+00
22		1		5.000000e-02	1		8		3.094687e-01		1.376908e+00
23		1		5.000000e-01	-2		space		2		1.974679e+00
24		-1		3.000000e-01	1		2		6.251652e-01		1.643293e+00
25		1		6.500000e-01	1		8		4.095350e-01		1.523462e+00
26		1		1.500000e-01	1		8		5.300210e-01		1.383873e+00
27		-1		5.000000e-02	0		8		4.490333e-01		1.765208e+00
28		-1		8.000000e-01	1		2		3.898076e-01		1.236427e+00
29		-1		3.000000e-01	1		2		5.349621e-01		1.751451e+00
30		1		1.500000e-01	1		8		4.889116e-01		1.915616e+00
31		1		3.000000e-01	1		8		3.756525e-01		1.683466e+00
32		-1		3.000000e-01	1		2		3.515335e-01		1.677071e+00
33		1		1.500000e-01	1		8		4.615908e-01		1.835171e+00
34		-1		6.500000e-01	1		2		5.813758e-01		1.490150e+00
35		-1		8.000000e-01	1		2		4.549534e-01		1.657849e+00
36		1		5.000000e-02	1		8		3.985490e-01		1.637667e+00
37		1		3.000000e-01	1		8		3.852917e-01		1.499022e+00
38		1		6.500000e-01	1		8		4.931026e-01		1.249276e+00
39		-1		5.000000e-02	0		8		5.483873e-01		1.995275e+00
40		-1		3.000000e-01	1		2		3.649059e-01		1.477677e+00
41		-1		8.000000e-01	1		2		5.888790e-01		1.708091e+00
42		1		5.000000e-01	1		8		3.085996e-01		1.351378e+00
43		1		3.000000e-01	1		8		2.522770e-01		1.683194e+00
44		1		1.500000e-01	1		8		3.668455e-01		1.466914e+00
45		-1		5.000000e-01	1		2		3.247684e-01		1.523857e+00
46		1		6.500000e-01	1		8		5.086607e-01		1.634119e+00
47		1		5.000000e-02	1		8		5.242504e-01		1.310566e+00
48		1		8.000000e-01	1		8		2.623185e-01		1.899372e+00
49		-1		3.000000e-01	1		2		5.503236e-01		1.273075e+00
50		-1		5.000000e-01	1		2		3.864913e-01		1.846234e+00
51		1		3.000000e-01	1		8		3.541000e-01		1.448901e+00
52		1		5.000000e-01	1		8		4.901461e-01		1.674687e+00
53		1		8.000000e-01	1		8		5.196546e-01		1.842354e+00
54		1		6.500000e-01	1		8		4.961273e-01		1.273483e+00
55		1		5.000000e-02	1		8		5.996676e-01		1.392488e+00
56		1		5.000000e-01	1		8		4.316920e-01		1.348918e+00
57		-1		5.000000e-02	0		8		6.331998e-01		1.418563e+00
58		1		1.500000e-01	1		8		4.979954e-01		1.912047e+00
59		1		3.000000e-01	1		8		3.691363e-01		1.428700e+00
60		-1		6.500000e-01	1		2		4.134531e-01		1.209916e+00
61		1		5.000000e-01	1		8		2.968349e-01		1.548598e+00
62		-1		6.500000e-01	1		2		3.630065e-01		1.800051e+00
63		-1		5.000000e-01	1		2		4.375076e-01		1.439681e+00
64		-1		6.500000e-01	1		2		3.454311e-01		1.589552e+00
65		-1		8.000000e-01	1		2		3.370909e-01		1.806913e+00
66		-1		8.000000e-01	1		2		3.192207e-01		1.337625e+00
