# 
#                  Behavioural Data Log:
#                      All trials matched to eeg trials
#                      Trial rejection according to the behavioural criteria is still needed
#                  Subject Initials: PM
#                  Percentage of Rejected Trials: %3.16
#                  
#                  trl_no, dxn, coh, isOK, rt
#                  
3.01000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 2.55295e-01
3.02000e+02, 0.00000e+00, 3.00000e-01, 0.00000e+00, 2.51451e-01
3.03000e+02, 0.00000e+00, 5.00000e-02, 0.00000e+00, 2.67300e-01
3.04000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 3.15163e-01
3.05000e+02, 1.80000e+02, 5.00000e-01, 1.00000e+00, 3.93401e-01
3.06000e+02, 1.80000e+02, 5.00000e-02, 1.00000e+00, 3.44528e-01
3.07000e+02, 1.80000e+02, 5.00000e-02, 0.00000e+00, 1.52774e-01
3.08000e+02, 1.80000e+02, 1.50000e-01, 1.00000e+00, 2.25201e-01
3.09000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 2.38731e-01
3.10000e+02, 1.80000e+02, 6.50000e-01, 1.00000e+00, 2.30456e-01
3.11000e+02, 0.00000e+00, 5.00000e-01, 1.00000e+00, 2.38411e-01
3.12000e+02, 0.00000e+00, 5.00000e-02, 0.00000e+00, 3.60176e-01
3.13000e+02, 0.00000e+00, 1.50000e-01, 1.00000e+00, 2.32113e-01
3.14000e+02, 0.00000e+00, 8.00000e-01, 0.00000e+00, 3.12525e-01
3.15000e+02, 1.80000e+02, 5.00000e-01, 1.00000e+00, 3.31754e-01
3.16000e+02, 1.80000e+02, 6.50000e-01, 0.00000e+00, 3.29763e-01
3.17000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 2.90013e-01
3.18000e+02, 0.00000e+00, 1.50000e-01, 0.00000e+00, 3.61921e-01
3.19000e+02, 1.80000e+02, 5.00000e-01, 0.00000e+00, 3.46372e-01
3.20000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 3.67837e-01
3.21000e+02, 0.00000e+00, 1.50000e-01, 0.00000e+00, 5.53539e-01
3.22000e+02, 1.80000e+02, 6.50000e-01, 0.00000e+00, 3.12101e-01
3.23000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 2.19281e-01
3.24000e+02, 1.80000e+02, 3.00000e-01, 0.00000e+00, 2.93125e-01
3.25000e+02, 0.00000e+00, 5.00000e-01, 1.00000e+00, 4.53369e-01
3.26000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 2.83685e-01
3.27000e+02, 1.80000e+02, 5.00000e-02, 1.00000e+00, 3.45928e-01
3.28000e+02, 0.00000e+00, 1.50000e-01, 1.00000e+00, 2.43157e-01
3.29000e+02, 0.00000e+00, 8.00000e-01, 1.00000e+00, 4.05067e-01
3.30000e+02, 0.00000e+00, 5.00000e-01, 1.00000e+00, 2.12974e-01
3.31000e+02, 0.00000e+00, 3.00000e-01, 1.00000e+00, 2.55339e-01
3.32000e+02, 1.80000e+02, 3.00000e-01, 0.00000e+00, 3.59096e-01
3.33000e+02, 1.80000e+02, 3.00000e-01, 0.00000e+00, 5.23259e-01
3.34000e+02, 1.80000e+02, 5.00000e-02, 1.00000e+00, 3.47002e-01
3.35000e+02, 1.80000e+02, 5.00000e-01, 0.00000e+00, 2.76879e-01
3.36000e+02, 0.00000e+00, 1.50000e-01, 1.00000e+00, 2.70742e-01
3.37000e+02, 0.00000e+00, 8.00000e-01, 1.00000e+00, 5.00426e-01
3.38000e+02, 0.00000e+00, 3.00000e-01, 1.00000e+00, 3.14866e-01
3.39000e+02, 0.00000e+00, 8.00000e-01, 1.00000e+00, 4.06781e-01
3.40000e+02, 0.00000e+00, 6.50000e-01, 1.00000e+00, 2.36637e-01
3.41000e+02, 0.00000e+00, 1.50000e-01, 0.00000e+00, 5.54771e-01
3.42000e+02, 0.00000e+00, 1.50000e-01, 1.00000e+00, 3.10194e-01
3.43000e+02, 1.80000e+02, 1.50000e-01, 1.00000e+00, 3.16039e-01
3.44000e+02, 0.00000e+00, 8.00000e-01, 1.00000e+00, 1.16206e-01
3.45000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 3.18658e-01
3.46000e+02, 1.80000e+02, 5.00000e-02, 1.00000e+00, 2.94363e-01
3.47000e+02, 0.00000e+00, 5.00000e-01, 1.00000e+00, 3.02029e-01
3.48000e+02, 1.80000e+02, 6.50000e-01, 1.00000e+00, 2.92616e-01
3.49000e+02, 1.80000e+02, 8.00000e-01, 0.00000e+00, 5.37823e-01
3.50000e+02, 0.00000e+00, 6.50000e-01, 0.00000e+00, 3.69792e-01
3.51000e+02, 0.00000e+00, 5.00000e-02, 1.00000e+00, 3.37813e-01
3.52000e+02, 1.80000e+02, 5.00000e-02, 1.00000e+00, 3.20357e-01
3.53000e+02, 0.00000e+00, 6.50000e-01, 1.00000e+00, 3.46265e-01
3.54000e+02, 0.00000e+00, 3.00000e-01, 0.00000e+00, 4.39963e-01
3.55000e+02, 1.80000e+02, 5.00000e-01, 1.00000e+00, 4.51305e-01
3.56000e+02, 0.00000e+00, 6.50000e-01, 0.00000e+00, 4.69405e-01
3.57000e+02, 1.80000e+02, 1.50000e-01, 1.00000e+00, 4.51454e-01
3.58000e+02, 1.80000e+02, 5.00000e-02, 0.00000e+00, 3.27403e-01
3.59000e+02, 0.00000e+00, 5.00000e-02, 0.00000e+00, 4.25284e-01
3.60000e+02, 0.00000e+00, 3.00000e-01, 1.00000e+00, 4.87071e-01
3.61000e+02, 0.00000e+00, 1.50000e-01, 1.00000e+00, 3.61444e-01
3.62000e+02, 1.80000e+02, 5.00000e-01, 0.00000e+00, 3.69237e-01
3.63000e+02, 1.80000e+02, 3.00000e-01, 1.00000e+00, 2.32827e-01
3.64000e+02, 1.80000e+02, 5.00000e-02, 1.00000e+00, 4.61376e-01
3.65000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 4.03419e-01
3.66000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 3.11474e-01
3.67000e+02, 0.00000e+00, 5.00000e-02, 1.00000e+00, 2.63297e-01
3.68000e+02, 0.00000e+00, 6.50000e-01, 1.00000e+00, 1.82639e-01
3.69000e+02, 1.80000e+02, 1.50000e-01, 1.00000e+00, 2.55220e-01
3.70000e+02, 1.80000e+02, 6.50000e-01, 1.00000e+00, 2.51318e-01
3.71000e+02, 1.80000e+02, 1.50000e-01, 0.00000e+00, 2.34297e-01
3.72000e+02, 0.00000e+00, 8.00000e-01, 1.00000e+00, 1.78231e-01
3.73000e+02, 0.00000e+00, 6.50000e-01, 1.00000e+00, 2.34346e-01
3.74000e+02, 0.00000e+00, 5.00000e-02, -2.00000e+00, 2.00000e+00
3.75000e+02, 0.00000e+00, 5.00000e-02, 0.00000e+00, 2.60476e-01
3.76000e+02, 0.00000e+00, 8.00000e-01, 1.00000e+00, 2.94409e-01
3.77000e+02, 1.80000e+02, 5.00000e-02, 1.00000e+00, 2.70562e-01
3.78000e+02, 1.80000e+02, 3.00000e-01, 1.00000e+00, 4.92235e-01
3.79000e+02, 1.80000e+02, 1.50000e-01, 1.00000e+00, 2.92023e-01
3.80000e+02, 0.00000e+00, 5.00000e-02, 0.00000e+00, 3.94581e-01
3.81000e+02, 1.80000e+02, 5.00000e-02, 1.00000e+00, 2.82379e-01
3.82000e+02, 0.00000e+00, 6.50000e-01, 1.00000e+00, 4.67672e-01
3.83000e+02, 0.00000e+00, 6.50000e-01, 1.00000e+00, 3.72099e-01
3.84000e+02, 1.80000e+02, 5.00000e-01, 1.00000e+00, 2.87670e-01
3.86000e+02, 0.00000e+00, 3.00000e-01, 1.00000e+00, 4.80004e-01
3.87000e+02, 0.00000e+00, 5.00000e-01, 1.00000e+00, 3.75974e-01
3.88000e+02, 1.80000e+02, 5.00000e-02, 1.00000e+00, 3.15974e-01
3.89000e+02, 0.00000e+00, 1.50000e-01, 0.00000e+00, 2.99981e-01
3.90000e+02, 0.00000e+00, 5.00000e-01, 1.00000e+00, 2.93534e-01
3.91000e+02, 1.80000e+02, 3.00000e-01, 0.00000e+00, 4.23065e-01
3.92000e+02, 1.80000e+02, 3.00000e-01, 0.00000e+00, 2.54941e-01
3.93000e+02, 1.80000e+02, 3.00000e-01, 0.00000e+00, 1.97514e-01
3.94000e+02, 1.80000e+02, 1.50000e-01, 0.00000e+00, 2.21144e-01
3.95000e+02, 0.00000e+00, 8.00000e-01, 1.00000e+00, 1.75628e-01
3.96000e+02, 0.00000e+00, 6.50000e-01, 1.00000e+00, 1.95108e-01
3.97000e+02, 0.00000e+00, 5.00000e-01, 1.00000e+00, 2.35122e-01
3.98000e+02, 0.00000e+00, 5.00000e-01, 1.00000e+00, 3.12845e-01
3.99000e+02, 0.00000e+00, 8.00000e-01, 0.00000e+00, 5.07410e-01
4.00000e+02, 0.00000e+00, 5.00000e-01, 1.00000e+00, 5.12864e-01
4.01000e+02, 0.00000e+00, 5.00000e-01, 0.00000e+00, 4.58767e-01
4.02000e+02, 1.80000e+02, 3.00000e-01, 1.00000e+00, 4.04614e-01
4.03000e+02, 0.00000e+00, 5.00000e-01, 0.00000e+00, 2.84924e-01
4.04000e+02, 0.00000e+00, 8.00000e-01, 0.00000e+00, 3.24207e-01
4.05000e+02, 1.80000e+02, 6.50000e-01, 0.00000e+00, 2.54753e-01
4.06000e+02, 1.80000e+02, 3.00000e-01, 1.00000e+00, 1.70667e-01
4.07000e+02, 1.80000e+02, 5.00000e-01, 1.00000e+00, 2.96536e-01
4.09000e+02, 0.00000e+00, 6.50000e-01, 1.00000e+00, 2.36580e-01
4.10000e+02, 1.80000e+02, 1.50000e-01, 1.00000e+00, 2.45913e-01
4.11000e+02, 1.80000e+02, 3.00000e-01, 1.00000e+00, 3.06152e-01
4.12000e+02, 0.00000e+00, 8.00000e-01, 1.00000e+00, 1.60655e-01
4.13000e+02, 0.00000e+00, 5.00000e-01, 1.00000e+00, 2.20135e-01
4.14000e+02, 1.80000e+02, 6.50000e-01, 1.00000e+00, 3.63816e-01
4.15000e+02, 1.80000e+02, 1.50000e-01, 1.00000e+00, 4.69656e-01
4.16000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 4.69481e-01
4.17000e+02, 1.80000e+02, 5.00000e-02, 0.00000e+00, 4.08257e-01
4.18000e+02, 1.80000e+02, 3.00000e-01, 0.00000e+00, 3.71804e-01
4.19000e+02, 0.00000e+00, 8.00000e-01, 0.00000e+00, 3.21777e-01
4.20000e+02, 0.00000e+00, 3.00000e-01, 1.00000e+00, 3.27504e-01
4.21000e+02, 0.00000e+00, 5.00000e-02, 0.00000e+00, 2.67406e-01
4.22000e+02, 0.00000e+00, 8.00000e-01, 1.00000e+00, 2.74091e-01
4.23000e+02, 0.00000e+00, 1.50000e-01, 0.00000e+00, 3.65577e-01
4.24000e+02, 0.00000e+00, 3.00000e-01, 0.00000e+00, 3.39866e-01
4.25000e+02, 1.80000e+02, 5.00000e-02, 1.00000e+00, 3.39266e-01
4.26000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 5.33720e-01
4.27000e+02, 1.80000e+02, 6.50000e-01, 1.00000e+00, 3.51459e-01
4.28000e+02, 1.80000e+02, 5.00000e-02, 1.00000e+00, 4.92833e-01
4.29000e+02, 0.00000e+00, 8.00000e-01, 1.00000e+00, 2.40707e-01
4.30000e+02, 0.00000e+00, 5.00000e-01, 0.00000e+00, 3.51147e-01
4.31000e+02, 1.80000e+02, 5.00000e-01, 1.00000e+00, 4.91325e-01
4.32000e+02, 0.00000e+00, 8.00000e-01, 1.00000e+00, 3.03298e-01
4.33000e+02, 0.00000e+00, 5.00000e-01, 1.00000e+00, 3.60465e-01
4.34000e+02, 1.80000e+02, 5.00000e-01, 0.00000e+00, 6.93121e-01
4.35000e+02, 0.00000e+00, 1.50000e-01, 0.00000e+00, 5.01008e-01
4.36000e+02, 1.80000e+02, 1.50000e-01, 0.00000e+00, 6.00398e-01
4.37000e+02, 1.80000e+02, 3.00000e-01, 0.00000e+00, 4.38198e-01
4.38000e+02, 0.00000e+00, 5.00000e-02, 1.00000e+00, 4.10351e-01
4.39000e+02, 0.00000e+00, 5.00000e-01, 1.00000e+00, 2.92695e-01
4.40000e+02, 0.00000e+00, 3.00000e-01, 1.00000e+00, 4.22041e-01
4.41000e+02, 0.00000e+00, 5.00000e-02, 0.00000e+00, 2.80300e-01
4.42000e+02, 1.80000e+02, 5.00000e-02, 0.00000e+00, 5.12834e-01
4.43000e+02, 1.80000e+02, 6.50000e-01, 1.00000e+00, 2.81872e-01
4.44000e+02, 0.00000e+00, 5.00000e-02, 0.00000e+00, 3.46221e-01
4.45000e+02, 1.80000e+02, 3.00000e-01, 1.00000e+00, 2.50493e-01
4.46000e+02, 0.00000e+00, 3.00000e-01, 0.00000e+00, 1.61848e-01
4.47000e+02, 0.00000e+00, 1.50000e-01, 0.00000e+00, 1.87875e-01
4.48000e+02, 1.80000e+02, 3.00000e-01, 1.00000e+00, 2.61657e-01
4.49000e+02, 0.00000e+00, 3.00000e-01, 0.00000e+00, 3.01636e-01
4.50000e+02, 0.00000e+00, 1.50000e-01, 0.00000e+00, 2.46071e-01
4.51000e+02, 1.80000e+02, 6.50000e-01, 1.00000e+00, 1.82173e-01
4.52000e+02, 1.80000e+02, 5.00000e-01, 1.00000e+00, 1.85991e-01
4.53000e+02, 1.80000e+02, 6.50000e-01, 1.00000e+00, 2.47680e-01
4.54000e+02, 1.80000e+02, 3.00000e-01, 1.00000e+00, 1.72006e-01
4.56000e+02, 0.00000e+00, 8.00000e-01, 1.00000e+00, 2.73936e-01
4.57000e+02, 0.00000e+00, 3.00000e-01, 0.00000e+00, 3.37653e-01
4.58000e+02, 1.80000e+02, 1.50000e-01, 1.00000e+00, 6.09292e-01
4.59000e+02, 0.00000e+00, 6.50000e-01, 1.00000e+00, 3.22838e-01
4.60000e+02, 0.00000e+00, 6.50000e-01, 1.00000e+00, 4.57330e-01
4.61000e+02, 0.00000e+00, 5.00000e-02, 0.00000e+00, 3.47318e-01
4.62000e+02, 0.00000e+00, 3.00000e-01, 1.00000e+00, 2.27438e-01
4.63000e+02, 1.80000e+02, 1.50000e-01, 1.00000e+00, 2.99544e-01
4.64000e+02, 1.80000e+02, 6.50000e-01, 0.00000e+00, 3.34750e-01
4.65000e+02, 1.80000e+02, 5.00000e-01, 1.00000e+00, 3.16472e-01
4.66000e+02, 0.00000e+00, 1.50000e-01, 1.00000e+00, 2.81292e-01
4.67000e+02, 0.00000e+00, 6.50000e-01, 1.00000e+00, 3.66470e-01
4.68000e+02, 1.80000e+02, 3.00000e-01, 1.00000e+00, 3.62478e-01
4.69000e+02, 1.80000e+02, 6.50000e-01, 1.00000e+00, 4.20560e-01
4.70000e+02, 0.00000e+00, 3.00000e-01, 1.00000e+00, 5.92519e-01
4.71000e+02, 1.80000e+02, 1.50000e-01, 0.00000e+00, 4.86303e-01
4.72000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 3.18809e-01
4.73000e+02, 0.00000e+00, 6.50000e-01, 1.00000e+00, 4.76716e-01
4.74000e+02, 0.00000e+00, 1.50000e-01, 0.00000e+00, 4.32261e-01
4.75000e+02, 1.80000e+02, 3.00000e-01, 1.00000e+00, 5.10155e-01
4.76000e+02, 0.00000e+00, 1.50000e-01, 1.00000e+00, 2.66695e-01
4.77000e+02, 1.80000e+02, 6.50000e-01, 0.00000e+00, 4.72438e-01
4.78000e+02, 1.80000e+02, 5.00000e-01, 1.00000e+00, 3.43723e-01
4.79000e+02, 1.80000e+02, 5.00000e-01, 0.00000e+00, 3.63955e-01
4.80000e+02, 0.00000e+00, 5.00000e-01, 1.00000e+00, 2.46024e-01
4.81000e+02, 0.00000e+00, 6.50000e-01, 1.00000e+00, 3.86379e-01
4.82000e+02, 1.80000e+02, 8.00000e-01, 1.00000e+00, 3.22281e-01
4.83000e+02, 1.80000e+02, 1.50000e-01, 1.00000e+00, 5.10225e-01
4.84000e+02, 0.00000e+00, 5.00000e-02, 0.00000e+00, 6.74002e-01
4.85000e+02, 1.80000e+02, 1.50000e-01, 0.00000e+00, 4.39782e-01
4.86000e+02, 0.00000e+00, 5.00000e-02, 1.00000e+00, 6.81404e-01
4.87000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 3.81023e-01
4.88000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 2.90299e-01
4.89000e+02, -1.00000e+00, 1.50000e-01, 0.00000e+00, 2.95586e-01
4.90000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 3.07851e-01
4.91000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 2.68117e-01
4.92000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 1.44205e-01
4.95000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 1.51647e-01
4.96000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 1.71639e-01
4.97000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 1.27733e-01
4.98000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.09108e-01
4.99000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 1.14836e-01
5.00000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 3.94731e-01
5.01000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.30851e-01
5.02000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 3.23394e-01
5.03000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 2.89016e-01
5.04000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 2.27065e-01
5.05000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 4.35044e-01
5.06000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.40786e-01
5.07000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.80759e-01
5.08000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 2.52322e-01
5.09000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.68875e-01
5.10000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 2.34329e-01
5.11000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 2.30233e-01
5.12000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 4.10635e-01
5.13000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 2.74000e-01
5.14000e+02, -1.00000e+00, 5.00000e-02, 0.00000e+00, 2.94326e-01
5.15000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 2.66389e-01
5.16000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.60420e-01
5.17000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.76132e-01
5.18000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 2.72250e-01
5.19000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 2.15838e-01
5.20000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.75787e-01
5.21000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.23923e-01
5.22000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 2.32283e-01
5.23000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.45210e-01
5.24000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 1.53331e-01
5.25000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 3.72061e-01
5.26000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 4.79164e-01
5.27000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 4.57883e-01
5.28000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 3.59821e-01
5.29000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.61369e-01
5.30000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 3.59033e-01
5.31000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 2.97026e-01
5.32000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.39158e-01
5.33000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 3.99213e-01
5.34000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.30712e-01
5.35000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 2.85336e-01
5.36000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 5.16725e-01
5.37000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.46542e-01
5.38000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.72665e-01
5.39000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 4.90764e-01
5.40000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 2.76475e-01
5.41000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.98336e-01
5.42000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 2.90809e-01
5.43000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 2.60832e-01
5.44000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 2.90725e-01
5.45000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.19918e-01
5.46000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 2.64409e-01
5.47000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 2.56737e-01
5.48000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.33798e-01
5.49000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 2.54026e-01
5.50000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 2.92398e-01
5.51000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 2.57579e-01
5.52000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 4.17846e-01
5.53000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 3.86176e-01
5.54000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.24227e-01
5.55000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 3.35740e-01
5.56000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 3.23134e-01
5.57000e+02, 1.00000e+00, 1.50000e-01, 0.00000e+00, 3.41093e-01
5.58000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.75718e-01
5.59000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 3.73648e-01
5.60000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 3.15196e-01
5.61000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 2.73471e-01
5.62000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 3.11325e-01
5.63000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 2.90756e-01
5.64000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 4.11077e-01
5.65000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 3.80615e-01
5.66000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.11230e-01
5.67000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 2.96915e-01
5.68000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 3.15091e-01
5.69000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 2.63049e-01
5.70000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.50609e-01
5.71000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 2.28634e-01
5.72000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 3.38998e-01
5.73000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 1.92394e-01
5.74000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.10727e-01
5.75000e+02, 1.00000e+00, 5.00000e-02, 0.00000e+00, 6.66646e-01
5.76000e+02, 1.00000e+00, 1.50000e-01, 0.00000e+00, 2.96117e-01
5.77000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.16685e-01
5.78000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 4.20482e-01
5.79000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 5.17899e-01
5.80000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.22063e-01
5.81000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 3.32143e-01
5.82000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 2.47612e-01
5.83000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 2.11902e-01
5.84000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 3.14228e-01
5.85000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.53335e-01
5.86000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 2.84272e-01
5.87000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.61963e-01
5.88000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.71394e-01
5.89000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 4.13823e-01
5.90000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 5.87945e-01
5.91000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 5.35257e-01
5.92000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 5.57404e-01
5.93000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 3.87410e-01
5.94000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 5.07205e-01
5.95000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 5.47649e-01
5.96000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 4.98680e-01
5.97000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.70859e-01
5.98000e+02, 1.00000e+00, 3.00000e-01, 1.00000e+00, 2.58594e-01
6.00000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 3.49196e-01
6.02000e+02, 1.00000e+00, 5.00000e-01, 1.00000e+00, 3.22931e-01
6.03000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 2.66219e-01
6.04000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 3.71186e-01
6.05000e+02, 1.00000e+00, 5.00000e-02, 1.00000e+00, 2.86614e-01
6.06000e+02, -1.00000e+00, 5.00000e-02, 1.00000e+00, 3.36704e-01
6.07000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 2.96942e-01
6.08000e+02, 1.00000e+00, 8.00000e-01, 1.00000e+00, 3.24022e-01
6.09000e+02, -1.00000e+00, 8.00000e-01, 1.00000e+00, 2.46729e-01
6.10000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 1.74616e-01
6.11000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 2.72484e-01
6.12000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 2.24643e-01
6.13000e+02, -1.00000e+00, 3.00000e-01, 1.00000e+00, 2.55769e-01
6.14000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 2.67843e-01
6.15000e+02, -1.00000e+00, 5.00000e-01, 1.00000e+00, 2.35945e-01
6.16000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 3.35652e-01
6.17000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 2.57906e-01
6.18000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 3.57807e-01
6.19000e+02, 1.00000e+00, 1.50000e-01, 1.00000e+00, 4.91592e-01
6.20000e+02, 1.00000e+00, 6.50000e-01, 1.00000e+00, 5.06062e-01
6.21000e+02, -1.00000e+00, 6.50000e-01, 1.00000e+00, 2.87161e-01
6.22000e+02, -1.00000e+00, 1.50000e-01, 1.00000e+00, 3.01652e-01
