*Header begin
Subject ID = EA_9-27_20-26_radial.log
edf_name = C:\Documents and Settings\hulusi\My Documents\MotionCoherence\data\radial\EA_9-27_20-26_radial.log
Group = WS
Eye To Screen = 57
Screen Dims = 4.268750e+0124
Radius of the Big Circle = 10
Radius of the Small Circle = 1.500000e+00
Density of dots = 4
Amount of dots = 1257
Radius of a dot = 2.000000e-01
Velocity = 8
Pixel Depth= 32
Dots Colour= 200
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
TrialNo	Direction	Cohe	isCorrect	Pressed	ReactionTime	Jitter	
1		-1		8.000000e-01	1		2		7.167221e-01		1.937686e+00
2		-1		8.000000e-01	1		2		5.130384e-01		1.319814e+00
3		-1		5.000000e-01	1		2		4.352715e-01		1.341516e+00
4		-1		8.000000e-01	1		2		4.094995e-01		1.416075e+00
5		1		6.500000e-01	1		8		2.336948e-01		1.709929e+00
6		1		3.000000e-01	1		8		3.219247e-01		1.389287e+00
7		-1		8.000000e-01	1		2		3.413912e-01		1.288666e+00
8		1		1.500000e-01	1		8		8.337152e-01		1.887613e+00
9		-1		8.000000e-01	1		2		3.799307e-01		1.980087e+00
10		1		6.500000e-01	1		8		2.161308e-01		1.503075e+00
11		1		1.500000e-01	1		8		5.404014e-01		1.574571e+00
12		1		5.000000e-02	-2		space		2		1.518860e+00
13		1		6.500000e-01	1		8		6.128885e-01		1.958084e+00
14		-1		8.000000e-01	1		2		3.589222e-01		1.659791e+00
15		-1		5.000000e-01	1		2		2.532836e-01		1.240163e+00
16		-1		5.000000e-01	1		2		2.514736e-01		1.287175e+00
17		-1		3.000000e-01	1		2		3.297246e-01		1.201412e+00
18		1		8.000000e-01	1		8		3.319514e-01		1.499787e+00
19		1		5.000000e-01	1		8		4.042000e-01		1.869020e+00
20		1		1.500000e-01	1		8		4.664009e-01		1.800837e+00
21		-1		8.000000e-01	1		2		5.167073e-01		1.937737e+00
22		1		5.000000e-02	1		8		8.669750e-01		1.604819e+00
23		1		1.500000e-01	1		8		4.312028e-01		1.768697e+00
24		-1		5.000000e-02	0		8		4.834226e-01		1.249771e+00
25		1		6.500000e-01	1		8		3.596348e-01		1.733799e+00
26		1		5.000000e-02	1		8		5.898764e-01		1.679322e+00
27		1		5.000000e-02	0		2		8.181445e-01		1.448354e+00
28		1		5.000000e-02	1		8		7.503591e-01		1.575982e+00
29		1		6.500000e-01	1		8		7.425053e-01		1.472094e+00
30		1		5.000000e-02	0		2		6.847898e-01		1.280219e+00
31		-1		3.000000e-01	1		2		3.669684e-01		1.224780e+00
32		-1		5.000000e-01	1		2		3.151811e-01		1.693835e+00
33		-1		6.500000e-01	1		2		9.143481e-02		1.710696e+00
34		-1		6.500000e-01	1		2		1.056559e-01		1.721177e+00
35		-1		3.000000e-01	1		2		2.639187e-01		1.681222e+00
36		1		8.000000e-01	1		8		2.581158e-01		1.586440e+00
37		1		6.500000e-01	1		8		2.022914e-01		1.389295e+00
38		-1		6.500000e-01	1		2		2.186063e-01		1.548431e+00
39		1		5.000000e-01	1		8		3.288538e-01		1.841435e+00
40		1		3.000000e-01	1		8		3.850998e-01		1.633396e+00
41		1		5.000000e-01	1		8		2.153405e-01		1.917800e+00
42		-1		5.000000e-01	1		2		1.835694e-01		1.546764e+00
43		-1		1.500000e-01	1		2		4.337275e-01		1.346460e+00
44		-1		8.000000e-01	1		2		2.420059e-01		1.391307e+00
45		1		3.000000e-01	1		8		1.982227e-01		1.455008e+00
46		1		1.500000e-01	1		8		4.084606e-01		1.346092e+00
47		1		5.000000e-01	1		8		2.166613e-01		1.666733e+00
48		-1		3.000000e-01	1		2		2.349251e-01		1.659694e+00
49		1		1.500000e-01	1		8		8.811740e-01		1.364261e+00
50		-1		6.500000e-01	1		2		2.813520e-01		1.272327e+00
51		1		5.000000e-01	1		8		1.635822e-01		1.987273e+00
52		-1		6.500000e-01	1		2		1.938084e-01		1.318237e+00
53		-1		3.000000e-01	1		2		2.720340e-01		1.333113e+00
54		-1		5.000000e-02	1		2		3.622594e-01		1.383888e+00
55		1		5.000000e-02	1		8		4.884900e-01		1.446526e+00
56		-1		3.000000e-01	1		2		2.806957e-01		1.268542e+00
57		1		5.000000e-01	1		8		2.469549e-01		1.883375e+00
58		1		5.000000e-01	1		8		1.251179e-01		1.485486e+00
59		-1		3.000000e-01	1		2		2.534018e-01		1.960334e+00
60		1		1.500000e-01	1		8		7.056964e-01		1.696801e+00
61		-1		8.000000e-01	1		2		1.198781e-01		1.575568e+00
62		1		5.000000e-02	0		2		4.841180e-01		1.381484e+00
63		-1		5.000000e-01	1		2		2.803130e-01		1.303090e+00
64		-1		8.000000e-01	1		2		3.665483e-01		1.410761e+00
65		1		6.500000e-01	1		8		3.026348e-01		1.373767e+00
66		1		5.000000e-02	0		2		4.990207e-01		1.776516e+00
67		-1		5.000000e-02	1		2		7.432780e-01		1.665324e+00
68		-1		3.000000e-01	1		2		3.874981e-01		1.819118e+00
69		1		1.500000e-01	1		8		4.617056e-01		1.470102e+00
70		1		1.500000e-01	1		8		4.799970e-01		1.830998e+00
71		-1		1.500000e-01	1		2		3.241904e-01		1.741727e+00
72		1		5.000000e-02	1		8		5.424505e-01		1.707949e+00
73		1		3.000000e-01	1		8		2.266623e-01		1.424735e+00
74		1		1.500000e-01	1		8		2.209200e-01		1.584744e+00
75		-1		5.000000e-02	1		2		4.191633e-01		1.898352e+00
76		-1		3.000000e-01	1		2		2.613679e-01		1.392104e+00
77		1		5.000000e-02	1		8		4.855930e-01		1.325687e+00
78		-1		5.000000e-01	1		2		2.058049e-01		1.526056e+00
79		-1		1.500000e-01	1		2		3.680401e-01		1.590687e+00
80		1		3.000000e-01	1		8		1.982492e-01		1.326429e+00
81		-1		3.000000e-01	1		2		1.984646e-01		1.761348e+00
82		-1		6.500000e-01	1		2		1.126294e-01		1.232657e+00
83		1		5.000000e-02	0		2		2.969257e-01		1.440404e+00
84		-1		5.000000e-02	1		2		4.831329e-01		1.555901e+00
85		-1		5.000000e-02	0		8		5.274000e-01		1.782435e+00
86		1		5.000000e-01	1		8		2.995842e-01		1.222304e+00
87		1		5.000000e-02	0		2		6.658533e-01		1.295314e+00
88		-1		6.500000e-01	1		2		4.319507e-01		1.611658e+00
