*Header begin
Subject ID = HCEEG_3-1_15-30_translational.log
edf_name = C:\Documents and Settings\hulusi\My Documents\MotionCoherence\data\translational\HCEEG_3-1_15-30_translational.log
Group = WS
Eye To Screen = 57
Screen Dims = 4.268750e+0124
Radius of the Big Circle = 10
Radius of the Small Circle = 1.500000e+00
Density of dots = 4
Amount of dots = 1257
Radius of a dot = 2.000000e-01
Velocity = 8
Pixel Depth= 32
Dots Colour= 200
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
TrialNo	Direction	Cohe	isCorrect	Pressed	ReactionTime	Jitter	
1		180		5.000000e-02	1		4		3.584310e-01		1.395550e+00
2		0		5.000000e-01	1		6		3.860038e-01		1.571061e+00
3		180		8.000000e-01	1		4		3.458152e-01		1.741142e+00
4		0		8.000000e-01	1		6		3.237551e-01		1.504535e+00
5		0		6.500000e-01	1		6		2.996202e-01		1.632756e+00
6		0		3.000000e-01	0		4		3.475093e-01		1.432787e+00
7		0		1.500000e-01	0		4		2.799917e-01		1.749041e+00
8		0		3.000000e-01	0		4		2.200972e-01		1.570673e+00
9		180		5.000000e-01	1		4		1.814141e-01		1.425587e+00
10		0		1.500000e-01	0		4		1.575351e-01		1.973031e+00
11		0		8.000000e-01	1		6		1.555033e-01		1.526718e+00
12		0		1.500000e-01	0		4		2.126994e-01		1.461042e+00
13		0		3.000000e-01	0		4		1.405790e-01		1.476988e+00
14		180		3.000000e-01	1		4		1.230494e-01		1.644382e+00
15		180		5.000000e-02	1		4		2.325175e-01		1.765181e+00
16		180		5.000000e-01	1		4		9.628430e-02		1.796968e+00
17		0		3.000000e-01	1		6		2.725670e-01		1.950411e+00
18		180		6.500000e-01	1		4		6.893306e-02		1.288088e+00
19		180		5.000000e-01	1		4		9.683689e-02		1.490824e+00
20		0		1.500000e-01	0		4		1.663876e-01		1.805876e+00
21		0		5.000000e-02	0		4		3.203404e-01		1.739275e+00
22		180		6.500000e-01	1		4		9.668771e-02		1.352858e+00
23		180		3.000000e-01	0		6		5.704873e-01		1.312904e+00
24		0		8.000000e-01	1		6		1.299986e-01		1.311458e+00
25		180		5.000000e-02	1		4		2.180456e-01		1.481187e+00
26		0		8.000000e-01	1		6		1.497766e-01		1.972860e+00
27		0		3.000000e-01	1		6		4.615142e-01		1.588089e+00
28		180		5.000000e-01	1		4		1.636996e-01		1.641623e+00
29		0		5.000000e-01	-2		space		2		1.315085e+00
30		0		5.000000e-01	1		6		6.378939e-02		1.710581e+00
31		180		1.500000e-01	1		4		3.373054e-02		1.315991e+00
32		0		6.500000e-01	1		6		2.962583e-02		1.698372e+00
33		0		6.500000e-01	1		6		9.983112e-02		1.576235e+00
34		0		3.000000e-01	0		4		1.912698e-01		1.410870e+00
35		0		5.000000e-01	1		6		3.168084e-02		1.951334e+00
36		0		6.500000e-01	1		6		1.584838e-03		1.297043e+00
37		180		1.500000e-01	0		6		1.267862e-01		1.848116e+00
38		180		6.500000e-01	1		4		8.900014e-03		1.389504e+00
39		180		8.000000e-01	1		4		5.295952e-02		1.977268e+00
40		180		5.000000e-02	1		4		2.425613e-01		1.765293e+00
41		0		1.500000e-01	0		4		3.570443e-01		1.305333e+00
42		0		6.500000e-01	1		6		3.937372e-02		1.858903e+00
43		180		5.000000e-02	1		4		6.079348e-02		1.566418e+00
44		0		5.000000e-02	0		4		5.628425e-01		1.728677e+00
45		0		5.000000e-01	1		6		1.510161e-01		1.210474e+00
46		180		5.000000e-01	1		4		5.023264e-02		1.538860e+00
47		0		1.500000e-01	0		4		2.206116e-01		1.628971e+00
48		180		5.000000e-02	0		6		4.668456e-01		1.803087e+00
49		0		5.000000e-02	0		4		2.004082e-01		1.764641e+00
50		0		5.000000e-02	1		6		3.322414e-01		1.851547e+00
51		180		3.000000e-01	0		6		3.001018e-01		1.429662e+00
52		0		1.500000e-01	0		4		1.837412e-01		1.727968e+00
53		180		6.500000e-01	1		4		1.201915e-01		1.270737e+00
54		0		6.500000e-01	1		6		2.240229e-01		1.669556e+00
55		0		5.000000e-02	0		4		2.879151e-01		1.830390e+00
56		0		3.000000e-01	0		4		1.482479e-01		1.850180e+00
57		180		1.500000e-01	1		4		1.478775e-01		1.947992e+00
58		0		5.000000e-01	1		6		7.208123e-02		1.266771e+00
59		180		6.500000e-01	1		4		7.415663e-02		1.227502e+00
60		0		6.500000e-01	1		6		2.538200e-02		1.390376e+00
61		180		3.000000e-01	1		4		9.155884e-02		1.949035e+00
62		0		6.500000e-01	1		6		1.173613e-01		1.512015e+00
63		180		1.500000e-01	1		4		1.117818e-01		1.392594e+00
64		0		6.500000e-01	-2		space		2		1.694848e+00
65		180		5.000000e-02	1		4		9.566216e-02		1.649447e+00
66		0		1.500000e-01	0		4		4.784239e-02		1.630467e+00
67		180		1.500000e-01	1		4		2.193891e-01		1.309573e+00
68		0		5.000000e-02	1		6		6.553665e-01		1.301672e+00
69		180		3.000000e-01	1		4		1.595773e-01		1.685587e+00
70		0		5.000000e-02	0		4		1.210584e-01		1.669542e+00
71		0		6.500000e-01	1		6		6.871404e-02		1.224911e+00
72		0		6.500000e-01	-2		space		2		1.347317e+00
73		180		3.000000e-01	0		6		8.453253e-02		1.708262e+00
74		0		1.500000e-01	0		4		1.826433e-01		1.589865e+00
75		180		8.000000e-01	1		4		2.484143e-02		1.555687e+00
76		0		5.000000e-01	1		6		3.875101e-02		1.854595e+00
77		0		5.000000e-01	1		6		3.668447e-01		1.324742e+00
78		180		5.000000e-01	1		4		2.238245e-02		1.637316e+00
79		180		5.000000e-01	1		4		2.385197e-01		1.718109e+00
80		180		1.500000e-01	1		4		1.801835e-01		1.852551e+00
81		180		5.000000e-01	1		4		5.037540e-02		1.727822e+00
82		180		6.500000e-01	1		4		1.826880e-02		1.478931e+00
83		0		3.000000e-01	1		6		1.585193e-01		1.457880e+00
84		180		8.000000e-01	1		4		2.036013e-02		1.250789e+00
85		0		3.000000e-01	0		4		1.163285e-01		1.562212e+00
86		0		6.500000e-01	1		6		2.390443e-02		1.220717e+00
87		180		1.500000e-01	1		4		5.991711e-02		1.738239e+00
88		0		8.000000e-01	1		6		1.059263e-01		1.731275e+00
89		0		5.000000e-02	0		4		1.097684e-01		1.821366e+00
90		180		8.000000e-01	1		4		1.956170e-02		1.211960e+00
91		0		1.500000e-01	0		4		1.495707e-01		1.273619e+00
92		180		1.500000e-01	1		4		9.941710e-02		1.253795e+00
93		180		5.000000e-01	1		4		7.782078e-02		1.950870e+00
94		0		8.000000e-01	1		6		1.335393e-02		1.443928e+00
95		180		5.000000e-01	1		4		1.399692e-01		1.247137e+00
96		180		5.000000e-01	1		4		5.578810e-02		1.657002e+00
97		180		8.000000e-01	-2		space		2		1.706282e+00
98		180		5.000000e-02	1		4		1.897560e-01		1.491740e+00
99		180		5.000000e-01	1		4		5.610769e-03		1.957342e+00
100		180		5.000000e-01	1		4		2.126248e-02		1.323022e+00
101		180		3.000000e-01	-2		space		2		1.500534e+00
102		0		3.000000e-01	0		4		1.830833e-01		1.791540e+00
103		180		8.000000e-01	1		4		6.061944e-02		1.207796e+00
104		0		3.000000e-01	0		4		2.294303e-01		1.236257e+00
105		180		5.000000e-02	1		4		6.645233e-01		1.458488e+00
106		180		6.500000e-01	1		4		2.921125e-02		1.220711e+00
107		180		3.000000e-01	1		4		3.252176e-01		1.524753e+00
108		0		5.000000e-02	1		6		3.424874e-01		1.754125e+00
109		0		5.000000e-02	0		4		1.689561e-01		1.431629e+00
110		0		5.000000e-02	0		4		1.306088e-01		1.873750e+00
111		0		5.000000e-01	0		4		1.489935e-01		1.951440e+00
112		0		5.000000e-01	1		6		5.027902e-02		1.490180e+00
113		180		1.500000e-01	1		4		8.680852e-02		1.303774e+00
114		180		3.000000e-01	1		4		6.043450e-02		1.612509e+00
115		180		5.000000e-02	1		4		1.821944e-01		1.790993e+00
116		0		5.000000e-02	0		4		7.743819e-01		1.764944e+00
117		0		5.000000e-02	0		4		3.682292e-01		1.273191e+00
118		180		3.000000e-01	1		4		7.805741e-02		1.454167e+00
119		180		6.500000e-01	1		4		3.786571e-02		1.243305e+00
120		0		8.000000e-01	1		6		1.552711e-02		1.230532e+00
121		0		1.500000e-01	0		4		3.160351e-01		1.537804e+00
122		0		6.500000e-01	1		6		5.234967e-02		1.365975e+00
123		180		5.000000e-02	1		4		1.702054e-01		1.292545e+00
124		180		3.000000e-01	1		4		7.114893e-01		1.934239e+00
125		0		1.500000e-01	0		4		1.652582e-01		1.246990e+00
126		180		5.000000e-01	1		4		7.399795e-02		1.457397e+00
127		180		1.500000e-01	0		6		1.952838e-01		1.467300e+00
128		180		5.000000e-01	1		4		1.635149e-01		1.642686e+00
129		180		5.000000e-02	1		4		1.856825e-01		1.326978e+00
130		0		8.000000e-01	1		6		2.335353e-02		1.369456e+00
131		180		1.500000e-01	1		4		2.756412e-01		1.216390e+00
132		180		3.000000e-01	1		4		2.494102e-01		1.726558e+00
133		180		1.500000e-01	0		6		6.171181e-01		1.922874e+00
134		180		5.000000e-02	0		6		6.731805e-01		1.796808e+00
135		180		8.000000e-01	1		4		7.055925e-03		1.449638e+00
136		180		5.000000e-01	1		4		1.009813e-01		1.854481e+00
137		0		3.000000e-01	1		6		1.511600e-01		1.549901e+00
138		0		5.000000e-01	1		6		6.584862e-01		1.304760e+00
139		0		8.000000e-01	1		6		1.679627e-02		1.694397e+00
140		0		8.000000e-01	1		6		1.332222e-01		1.901666e+00
141		180		8.000000e-01	1		4		3.114306e-02		1.635794e+00
142		0		5.000000e-01	1		6		1.230452e-01		1.976720e+00
143		0		3.000000e-01	0		4		8.639506e-02		1.342221e+00
144		0		5.000000e-01	1		6		4.203981e-01		1.616009e+00
145		180		6.500000e-01	1		4		1.268695e-01		1.554976e+00
146		180		8.000000e-01	1		4		6.064933e-02		1.816041e+00
147		0		5.000000e-01	1		6		6.848692e-02		1.479406e+00
148		180		6.500000e-01	-2		space		2		1.674128e+00
149		180		8.000000e-01	1		4		3.423703e-02		1.285686e+00
150		180		3.000000e-01	1		4		2.702902e-01		1.617093e+00
151		180		1.500000e-01	1		4		9.394518e-02		1.800166e+00
152		0		5.000000e-01	1		6		3.768384e-02		1.723897e+00
153		0		3.000000e-01	0		4		7.202284e-02		1.276192e+00
154		0		1.500000e-01	0		4		1.202306e-01		1.761981e+00
155		0		6.500000e-01	1		6		4.754403e-02		1.917391e+00
156		0		5.000000e-02	0		4		1.120221e-01		1.400546e+00
157		0		6.500000e-01	1		6		1.558047e-02		1.604300e+00
158		180		8.000000e-01	-2		space		2		1.457112e+00
159		0		8.000000e-01	1		6		2.996331e-02		1.335037e+00
160		0		5.000000e-01	0		4		9.505091e-02		1.831925e+00
161		180		1.500000e-01	1		4		3.189805e-01		1.599528e+00
162		180		6.500000e-01	1		4		6.710518e-02		1.976366e+00
163		180		1.500000e-01	1		4		1.532625e-01		1.849285e+00
164		180		8.000000e-01	1		4		3.105367e-02		1.415575e+00
165		0		8.000000e-01	1		6		1.129107e-01		1.989704e+00
166		0		5.000000e-01	1		6		1.712799e-01		1.870810e+00
167		0		5.000000e-01	1		6		1.394448e-01		1.800479e+00
168		180		6.500000e-01	1		4		1.166984e-01		1.828125e+00
169		180		6.500000e-01	1		4		1.149057e-01		1.775279e+00
170		180		8.000000e-01	1		4		9.646729e-02		1.809937e+00
171		0		3.000000e-01	0		4		2.271434e-01		1.832733e+00
172		0		3.000000e-01	1		6		3.627467e-01		1.280948e+00
173		0		8.000000e-01	1		6		1.469997e-01		1.442451e+00
174		0		8.000000e-01	1		6		1.309306e-01		1.923299e+00
175		180		3.000000e-01	1		4		1.643254e-01		1.314714e+00
176		180		8.000000e-01	1		4		8.073345e-02		1.424417e+00
177		180		6.500000e-01	-2		space		2		1.348933e+00
178		180		5.000000e-02	1		4		1.508200e-01		1.317390e+00
179		180		6.500000e-01	1		4		7.661700e-02		1.648098e+00
180		0		5.000000e-02	1		6		5.220912e-01		1.934020e+00
181		0		5.000000e-02	0		4		9.698344e-01		1.726258e+00
182		0		5.000000e-01	0		4		2.159124e-01		1.610628e+00
183		0		3.000000e-01	1		6		3.822134e-01		1.890497e+00
184		0		8.000000e-01	1		6		1.203055e-01		1.949438e+00
185		0		5.000000e-02	0		4		1.694215e-01		1.392284e+00
186		0		5.000000e-02	0		4		2.839847e-01		1.427766e+00
187		180		3.000000e-01	1		4		2.377612e-01		1.793975e+00
188		180		6.500000e-01	1		4		5.209405e-02		1.486498e+00
189		0		8.000000e-01	-2		space		2		1.228484e+00
190		0		8.000000e-01	1		6		1.057358e-01		1.760419e+00
191		0		8.000000e-01	1		6		7.147193e-02		1.569539e+00
192		180		8.000000e-01	1		4		1.275374e-01		1.800531e+00
193		180		5.000000e-01	1		4		6.516918e-02		1.231897e+00
194		0		5.000000e-02	0		4		5.594985e-01		1.847927e+00
195		180		8.000000e-01	1		4		1.608531e-01		1.873380e+00
196		0		6.500000e-01	1		6		1.367151e-01		1.800961e+00
197		180		5.000000e-02	1		4		3.687010e-01		1.759173e+00
198		180		5.000000e-01	1		4		2.629477e-01		1.451947e+00
199		180		6.500000e-01	1		4		5.514723e-02		1.479275e+00
200		0		3.000000e-01	1		6		3.204466e-01		1.794455e+00
201		180		3.000000e-01	1		4		4.385979e-01		1.647059e+00
202		0		5.000000e-02	0		4		5.547490e-01		1.744384e+00
203		180		5.000000e-02	0		6		5.049077e-01		1.607621e+00
204		180		1.500000e-01	0		6		4.684886e-01		1.540319e+00
205		0		1.500000e-01	0		4		5.281548e-01		1.982238e+00
206		180		5.000000e-02	0		6		5.285323e-01		1.757786e+00
207		0		3.000000e-01	0		4		4.621992e-01		1.693075e+00
208		180		8.000000e-01	1		4		1.319799e-01		1.446328e+00
209		180		5.000000e-02	1		4		3.546037e-01		1.656080e+00
210		0		1.500000e-01	1		6		3.859932e-01		1.437808e+00
211		0		6.500000e-01	1		6		8.674371e-02		1.971167e+00
212		180		1.500000e-01	1		4		1.821502e-01		1.574695e+00
213		180		5.000000e-01	1		4		2.021849e-01		1.383621e+00
214		180		1.500000e-01	0		6		4.516663e-01		1.588685e+00
215		180		8.000000e-01	1		4		2.389969e-03		1.574534e+00
216		0		1.500000e-01	1		6		5.199183e-01		1.530875e+00
217		0		5.000000e-01	1		6		5.155292e-02		1.299829e+00
218		180		3.000000e-01	1		4		1.719624e-01		1.642110e+00
219		180		5.000000e-02	0		6		3.501979e-01		1.627282e+00
220		0		6.500000e-01	1		6		7.997609e-02		1.428830e+00
221		0		8.000000e-01	-2		space		2		1.962435e+00
222		0		1.500000e-01	0		4		2.299893e-01		1.707885e+00
223		0		1.500000e-01	0		4		2.093802e-01		1.780199e+00
224		0		3.000000e-01	0		4		1.571686e-01		1.385786e+00
225		180		3.000000e-01	1		4		1.413850e-01		1.281682e+00
226		0		6.500000e-01	1		6		5.151884e-02		1.526863e+00
227		180		3.000000e-01	1		4		8.284209e-02		1.522942e+00
228		180		6.500000e-01	1		4		1.329806e-02		1.793694e+00
229		180		6.500000e-01	1		4		1.027505e-01		1.789176e+00
230		180		6.500000e-01	-2		space		2		1.801577e+00
231		180		8.000000e-01	-2		space		2		1.899526e+00
232		180		5.000000e-01	1		4		1.300975e-02		1.950725e+00
233		180		5.000000e-02	1		4		2.789771e-01		1.428378e+00
234		0		6.500000e-01	1		6		4.270738e-02		1.943899e+00
235		0		1.500000e-01	0		4		5.665262e-01		1.457828e+00
236		180		1.500000e-01	1		4		6.663998e-01		1.985255e+00
237		180		3.000000e-01	1		4		1.803514e-01		1.389298e+00
238		0		1.500000e-01	1		6		5.768552e-01		1.902244e+00
239		0		8.000000e-01	1		6		1.120296e-01		1.361980e+00
240		180		1.500000e-01	1		4		1.001390e-01		1.660512e+00
241		0		5.000000e-01	1		6		2.041477e-01		1.315085e+00
242		0		6.500000e-01	1		6		2.809044e-02		1.694848e+00
243		0		6.500000e-01	1		6		5.885944e-03		1.347317e+00
244		180		8.000000e-01	-2		space		2		1.706282e+00
245		180		3.000000e-01	0		6		2.617232e-02		1.500534e+00
246		180		6.500000e-01	-2		space		2		1.674128e+00
247		180		8.000000e-01	1		4		2.775716e-02		1.457112e+00
248		180		6.500000e-01	1		4		2.211901e-02		1.348933e+00
249		0		8.000000e-01	-2		space		2		1.228484e+00
250		0		8.000000e-01	1		6		1.482121e-01		1.962435e+00
251		180		6.500000e-01	-2		space		2		1.801577e+00
252		180		8.000000e-01	-2		space		2		1.899526e+00
253		180		8.000000e-01	-2		space		2		1.706282e+00
254		180		6.500000e-01	-2		space		2		1.674128e+00
255		0		8.000000e-01	-2		space		2		1.228484e+00
256		180		6.500000e-01	1		4		1.184173e-02		1.801577e+00
257		180		8.000000e-01	-2		space		2		1.899526e+00
258		180		8.000000e-01	-2		space		2		1.706282e+00
259		180		6.500000e-01	-2		space		2		1.674128e+00
