*Header begin
Subject ID = HCEEG_3-1_15-48_radial.log
edf_name = C:\Documents and Settings\hulusi\My Documents\MotionCoherence\data\radial\HCEEG_3-1_15-48_radial.log
Group = WS
Eye To Screen = 57
Screen Dims = 4.268750e+0124
Radius of the Big Circle = 10
Radius of the Small Circle = 1.500000e+00
Density of dots = 4
Amount of dots = 1257
Radius of a dot = 2.000000e-01
Velocity = 8
Pixel Depth= 32
Dots Colour= 200
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
TrialNo	Direction	Cohe	isCorrect	Pressed	ReactionTime	Jitter	
147		1		3.000000e-01	1		8		7.179041e-02		1.453530e+00
148		-1		3.000000e-01	1		2		1.333533e-01		1.732364e+00
149		1		5.000000e-01	1		8		3.350119e-02		1.622573e+00
150		1		3.000000e-01	1		8		4.812371e-02		1.526217e+00
151		-1		8.000000e-01	-2		space		2		1.236636e+00
152		1		5.000000e-01	-2		space		2		1.668178e+00
153		1		6.500000e-01	1		8		2.951744e-02		1.623993e+00
154		-1		1.500000e-01	1		2		3.150467e-01		1.966845e+00
155		-1		5.000000e-01	1		2		5.189458e-02		1.235153e+00
156		-1		1.500000e-01	1		2		2.014303e-01		1.496505e+00
157		-1		3.000000e-01	1		2		3.360259e-02		1.405102e+00
158		-1		1.500000e-01	1		2		1.072935e-01		1.633122e+00
159		-1		3.000000e-01	1		2		1.723403e-02		1.366472e+00
160		1		6.500000e-01	1		8		1.532206e-02		1.694315e+00
161		-1		6.500000e-01	-2		space		2		1.561523e+00
162		1		1.500000e-01	1		8		2.012097e-01		1.327381e+00
163		-1		5.000000e-02	0		8		3.630844e-01		1.868943e+00
164		-1		3.000000e-01	1		2		3.661108e-02		1.835820e+00
165		1		3.000000e-01	-2		space		2		1.271121e+00
166		1		1.500000e-01	1		8		1.248899e-01		1.950299e+00
167		-1		5.000000e-02	0		8		3.189336e-01		1.875549e+00
168		1		6.500000e-01	1		8		1.689704e-01		1.515977e+00
169		1		5.000000e-01	1		8		5.053352e-02		1.827253e+00
170		1		5.000000e-02	1		8		3.068661e-01		1.879686e+00
171		1		5.000000e-02	1		8		2.107617e-01		1.957464e+00
172		1		5.000000e-01	1		8		2.202570e-02		1.579292e+00
173		1		8.000000e-01	-2		space		2		1.502593e+00
174		1		5.000000e-01	1		8		6.024565e-02		1.727129e+00
175		-1		5.000000e-01	1		2		6.827432e-02		1.601841e+00
176		-1		5.000000e-01	-2		space		2		1.701617e+00
177		-1		1.500000e-01	1		2		4.421512e-02		1.484114e+00
178		-1		5.000000e-01	-2		space		2		1.445168e+00
179		-1		1.500000e-01	1		2		1.699191e-01		1.394837e+00
180		1		8.000000e-01	1		8		3.756399e-02		1.304686e+00
181		1		1.500000e-01	1		8		3.494008e-01		1.719017e+00
182		1		6.500000e-01	1		8		1.113588e-01		1.351476e+00
183		-1		8.000000e-01	1		2		2.374212e-02		1.881198e+00
184		-1		3.000000e-01	1		2		8.539912e-02		1.535186e+00
185		-1		1.500000e-01	1		2		9.138117e-02		1.768586e+00
186		-1		5.000000e-02	1		2		5.355234e-01		1.624579e+00
187		-1		5.000000e-01	1		2		4.559574e-02		1.929213e+00
188		-1		8.000000e-01	-2		space		2		1.689211e+00
189		-1		3.000000e-01	1		2		1.086898e-02		1.903738e+00
190		1		5.000000e-02	1		8		6.153492e-01		1.822474e+00
191		-1		5.000000e-02	1		2		5.135932e-02		1.343471e+00
192		-1		8.000000e-01	1		2		1.272648e-02		1.549469e+00
193		1		8.000000e-01	1		8		8.451856e-02		1.876875e+00
194		-1		5.000000e-01	1		2		7.481957e-02		1.696271e+00
195		1		6.500000e-01	1		8		1.449047e-01		1.372236e+00
196		1		1.500000e-01	1		8		1.751080e-01		1.574832e+00
197		1		3.000000e-01	1		8		1.624106e-01		1.865837e+00
198		-1		8.000000e-01	-2		space		2		1.304960e+00
199		1		1.500000e-01	1		8		7.451338e-02		1.517172e+00
200		1		5.000000e-01	1		8		4.275711e-02		1.965074e+00
201		1		3.000000e-01	-2		space		2		1.674834e+00
202		-1		5.000000e-01	1		2		1.864706e-02		1.388056e+00
203		1		6.500000e-01	-2		space		2		1.775965e+00
204		-1		6.500000e-01	1		2		8.822127e-02		1.578995e+00
205		-1		5.000000e-02	0		8		4.962854e-01		1.204299e+00
206		-1		5.000000e-02	1		2		4.521533e-01		1.738540e+00
207		1		1.500000e-01	1		8		2.002713e-01		1.819739e+00
208		-1		8.000000e-01	-2		space		2		1.509715e+00
209		-1		5.000000e-01	1		2		3.353443e-02		1.420765e+00
210		1		1.500000e-01	1		8		1.841133e-01		1.768927e+00
211		1		3.000000e-01	1		8		1.041948e-01		1.559647e+00
212		-1		1.500000e-01	1		2		1.738634e-01		1.973108e+00
213		1		5.000000e-02	1		8		2.074286e-01		1.672801e+00
214		1		8.000000e-01	1		8		1.036567e-01		1.915973e+00
215		-1		5.000000e-02	0		8		1.091845e-01		1.293669e+00
216		-1		6.500000e-01	-2		space		2		1.271159e+00
217		1		6.500000e-01	1		8		7.722657e-02		1.833587e+00
218		1		5.000000e-02	1		8		1.556195e-01		1.893327e+00
219		-1		6.500000e-01	1		2		1.289102e-02		1.948522e+00
220		1		5.000000e-02	1		8		6.725017e-02		1.287513e+00
221		1		5.000000e-02	1		8		1.073650e-01		1.440711e+00
222		1		5.000000e-01	1		8		1.720749e-02		1.327585e+00
223		1		1.500000e-01	1		8		5.895414e-02		1.751051e+00
224		1		8.000000e-01	1		8		3.092488e-02		1.221024e+00
225		-1		5.000000e-01	1		2		6.912024e-02		1.728220e+00
226		1		5.000000e-01	1		8		1.148034e-01		1.413390e+00
227		1		6.500000e-01	1		8		6.258086e-02		1.420810e+00
228		-1		5.000000e-02	0		8		3.344475e-01		1.763449e+00
229		1		3.000000e-01	1		8		3.875129e-02		1.561728e+00
230		1		8.000000e-01	-2		space		2		1.538978e+00
231		1		5.000000e-02	1		8		1.610378e-01		1.229945e+00
232		-1		1.500000e-01	1		2		2.044595e-01		1.341306e+00
233		1		8.000000e-01	1		8		2.083695e-01		1.897407e+00
234		1		1.500000e-01	1		8		2.340208e-01		1.387756e+00
235		1		1.500000e-01	1		8		1.283708e-01		1.411530e+00
236		1		6.500000e-01	-2		space		2		1.557354e+00
237		1		1.500000e-01	1		8		5.995008e-02		1.684597e+00
238		1		5.000000e-02	1		8		9.827310e-02		1.890686e+00
239		-1		3.000000e-01	1		2		1.521040e-01		1.688918e+00
240		-1		5.000000e-02	0		8		3.516335e-01		1.805234e+00
241		-1		5.000000e-01	1		2		3.812915e-02		1.575538e+00
242		-1		5.000000e-02	0		8		3.099115e-01		1.641952e+00
243		1		5.000000e-01	1		8		1.154602e-01		1.567804e+00
244		-1		8.000000e-01	1		2		6.204923e-02		1.347321e+00
245		1		6.500000e-01	1		8		4.796643e-02		1.713180e+00
246		1		5.000000e-01	1		8		3.164173e-02		1.644753e+00
247		-1		8.000000e-01	-2		space		2		1.442688e+00
248		-1		6.500000e-01	-2		space		2		1.588624e+00
249		-1		6.500000e-01	-2		space		2		1.554597e+00
250		-1		6.500000e-01	-2		space		2		1.568835e+00
251		-1		6.500000e-01	-2		space		2		1.259068e+00
252		-1		8.000000e-01	-2		space		2		1.718011e+00
253		-1		8.000000e-01	-2		space		2		1.547632e+00
254		-1		8.000000e-01	-2		space		2		1.958580e+00
255		-1		8.000000e-01	1		2		1.111929e-01		1.925185e+00
256		1		6.500000e-01	1		8		5.677733e-02		1.430062e+00
257		1		5.000000e-02	1		8		3.169436e-01		1.265724e+00
258		-1		6.500000e-01	1		2		4.611201e-03		1.518192e+00
259		-1		1.500000e-01	1		2		8.718035e-02		1.667752e+00
260		-1		8.000000e-01	-2		space		2		1.782250e+00
261		-1		6.500000e-01	-2		space		2		1.962227e+00
262		-1		8.000000e-01	-2		space		2		1.236636e+00
263		1		5.000000e-01	1		8		1.127023e-01		1.668178e+00
264		-1		6.500000e-01	1		2		8.389055e-03		1.561523e+00
265		1		3.000000e-01	1		8		1.628523e-01		1.271121e+00
266		1		8.000000e-01	-2		space		2		1.502593e+00
267		-1		5.000000e-01	1		2		2.988061e-02		1.701617e+00
268		-1		5.000000e-01	-2		space		2		1.445168e+00
269		-1		8.000000e-01	-2		space		2		1.689211e+00
270		-1		8.000000e-01	-2		space		2		1.304960e+00
271		1		3.000000e-01	1		8		1.103163e-01		1.674834e+00
272		1		6.500000e-01	1		8		2.839858e-02		1.775965e+00
273		-1		8.000000e-01	-2		space		2		1.509715e+00
274		-1		6.500000e-01	-2		space		2		1.271159e+00
275		1		8.000000e-01	-2		space		2		1.538978e+00
276		1		6.500000e-01	1		8		1.527987e-02		1.557354e+00
277		-1		8.000000e-01	1		2		3.982322e-02		1.442688e+00
278		-1		6.500000e-01	-2		space		2		1.588624e+00
279		-1		6.500000e-01	-2		space		2		1.554597e+00
280		-1		6.500000e-01	-2		space		2		1.568835e+00
281		-1		6.500000e-01	-2		space		2		1.259068e+00
282		-1		8.000000e-01	-2		space		2		1.718011e+00
283		-1		8.000000e-01	-2		space		2		1.547632e+00
284		-1		8.000000e-01	-2		space		2		1.958580e+00
285		-1		8.000000e-01	1		2		2.353763e-02		1.782250e+00
286		-1		6.500000e-01	-2		space		2		1.962227e+00
287		-1		8.000000e-01	-2		space		2		1.236636e+00
288		1		8.000000e-01	1		8		3.520336e-02		1.502593e+00
289		-1		5.000000e-01	1		2		1.065434e-01		1.445168e+00
290		-1		8.000000e-01	-2		space		2		1.689211e+00
291		-1		8.000000e-01	-2		space		2		1.304960e+00
292		-1		8.000000e-01	-2		space		2		1.509715e+00
293		-1		6.500000e-01	-2		space		2		1.271159e+00
294		1		8.000000e-01	1		8		3.655213e-02		1.538978e+00
295		-1		6.500000e-01	-2		space		2		1.588624e+00
296		-1		6.500000e-01	-2		space		2		1.554597e+00
297		-1		6.500000e-01	-2		space		2		1.568835e+00
298		-1		6.500000e-01	1		2		2.235983e-02		1.259068e+00
299		-1		8.000000e-01	-2		space		2		1.718011e+00
300		-1		8.000000e-01	-2		space		2		1.547632e+00
301		-1		8.000000e-01	-2		space		2		1.958580e+00
302		-1		6.500000e-01	-2		space		2		1.962227e+00
303		-1		8.000000e-01	-2		space		2		1.236636e+00
304		-1		8.000000e-01	-2		space		2		1.689211e+00
305		-1		8.000000e-01	-2		space		2		1.304960e+00
306		-1		8.000000e-01	-2		space		2		1.509715e+00
307		-1		6.500000e-01	-2		space		2		1.271159e+00
308		-1		6.500000e-01	-2		space		2		1.588624e+00
309		-1		6.500000e-01	1		2		1.554387e-03		1.554597e+00
310		-1		6.500000e-01	-2		space		2		1.568835e+00
311		-1		8.000000e-01	-2		space		2		1.718011e+00
312		-1		8.000000e-01	-2		space		2		1.547632e+00
313		-1		8.000000e-01	-2		space		2		1.958580e+00
314		-1		6.500000e-01	-2		space		2		1.962227e+00
315		-1		8.000000e-01	-2		space		2		1.236636e+00
316		-1		8.000000e-01	-2		space		2		1.689211e+00
317		-1		8.000000e-01	-2		space		2		1.304960e+00
318		-1		8.000000e-01	-2		space		2		1.509715e+00
319		-1		6.500000e-01	-2		space		2		1.271159e+00
320		-1		6.500000e-01	-2		space		2		1.588624e+00
321		-1		6.500000e-01	-2		space		2		1.568835e+00
322		-1		8.000000e-01	1		2		3.673023e-01		1.718011e+00
323		-1		8.000000e-01	1		2		1.049091e-01		1.547632e+00
324		-1		8.000000e-01	1		2		1.290301e-01		1.958580e+00
325		-1		6.500000e-01	1		2		3.288809e-01		1.962227e+00
326		-1		8.000000e-01	1		2		2.730517e-01		1.236636e+00
327		-1		8.000000e-01	1		2		2.623867e-01		1.689211e+00
328		-1		8.000000e-01	1		2		3.389766e-01		1.304960e+00
329		-1		8.000000e-01	1		2		3.325509e-01		1.509715e+00
330		-1		6.500000e-01	1		2		2.867892e-01		1.271159e+00
331		-1		6.500000e-01	1		2		3.126246e-01		1.588624e+00
332		-1		6.500000e-01	1		2		4.595444e-02		1.568835e+00
