*Header begin
Subject ID = PD1_8-4_17-13_radial.log
edf_name = C:\Documents and Settings\hulusi\My Documents\MotionCoherence\data\radial\PD1_8-4_17-13_radial.log
Group = WS
Eye To Screen = 57
Screen Dims = 4.268750e+0124
Radius of the Big Circle = 10
Radius of the Small Circle = 1.500000e+00
Density of dots = 4
Amount of dots = 1257
Radius of a dot = 2.000000e-01
Velocity = 8
Pixel Depth= 32
Dots Colour= 200
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
TrialNo	Direction	Cohe	isCorrect	Pressed	ReactionTime	Jitter	
1		-1		5.000000e-01	1		2		4.709551e-01		1.598206e+00
2		-1		3.000000e-01	-2		space		2		1.229043e+00
3		1		3.000000e-01	1		8		4.765754e-01		1.415869e+00
4		1		8.000000e-01	1		8		3.788361e-01		1.641678e+00
5		-1		6.500000e-01	1		2		2.430278e-01		1.469130e+00
6		1		6.500000e-01	1		8		2.652672e-01		1.722181e+00
7		-1		1.500000e-01	1		2		8.755786e-01		1.939202e+00
8		-1		5.000000e-01	1		2		3.537687e-01		1.718451e+00
9		1		3.000000e-01	1		8		3.320428e-01		1.944581e+00
10		1		6.500000e-01	1		8		3.882946e-01		1.793309e+00
11		1		5.000000e-01	1		8		2.044609e-01		1.231237e+00
12		-1		1.500000e-01	1		2		2.805904e-01		1.339010e+00
13		-1		5.000000e-01	1		2		4.189616e-01		1.984122e+00
14		-1		3.000000e-01	1		2		2.471898e-01		1.767697e+00
15		1		8.000000e-01	1		8		2.093710e-01		1.306384e+00
16		-1		1.500000e-01	1		2		2.096102e-01		1.366787e+00
17		1		5.000000e-01	1		8		4.658483e-01		1.547467e+00
18		-1		3.000000e-01	1		2		2.060754e-01		1.610653e+00
19		1		3.000000e-01	1		8		3.443052e-01		1.457459e+00
20		-1		5.000000e-02	0		8		5.545881e-01		1.977826e+00
21		1		5.000000e-01	1		8		4.207627e-01		1.745079e+00
22		-1		1.500000e-01	1		2		1.695635e-02		1.213396e+00
